order_id,customer_id,order_date,order_total,feedback_rating,time_spent
4506,118,2020-12-30,3667,3,52
4507,292,2021-04-03,2271,1,11
4508,154,2020-07-05,3001,4,56
4509,750,2020-10-22,726,4,113
4510,911,2020-08-08,1632,1,111
4511,947,2022-03-02,4293,4,87
4512,943,2022-01-31,4584,3,59
4513,861,2022-01-22,1999,5,54
4514,958,2021-12-23,3836,3,97
4515,422,2022-03-11,830,1,5
4516,712,2021-10-25,826,4,63
4517,371,2022-01-03,2229,4,115
4518,806,2021-10-26,623,1,93
4519,644,2021-02-20,714,1,105
4520,657,2021-01-26,279,2,41
4521,115,2021-06-04,2810,1,91
4522,83,2021-09-07,463,1,77
4523,727,2021-06-06,2693,3,98
4524,936,2021-02-19,726,3,116
4525,343,2022-02-10,2621,2,25
4526,904,2020-07-09,4427,3,38
4527,1,2021-10-18,3754,4,94
4528,476,2020-12-30,4944,3,55
4529,598,2020-12-14,4654,3,32
4530,362,2020-08-01,2245,3,102
4531,307,2021-06-19,599,1,22
4532,204,2020-12-31,4664,5,64
4533,642,2020-10-09,1367,5,94
4534,988,2021-10-05,4674,1,102
4535,170,2022-05-11,820,4,79
4536,310,2021-04-03,3842,4,88
4537,217,2020-09-29,2636,1,104
4538,866,2021-02-26,483,2,92
4539,860,2020-11-06,2537,1,15
4540,139,2020-11-03,1051,3,12
4541,846,2021-06-17,4233,3,38
4542,906,2020-08-19,848,5,71
4543,516,2021-11-03,1446,2,24
4544,594,2021-01-16,4943,3,119
4545,863,2020-12-20,2781,3,33
4546,107,2020-12-06,900,1,99
4547,150,2020-06-27,2500,4,14
4548,795,2022-02-21,3906,4,96
4549,483,2021-12-11,4180,2,93
4550,154,2021-04-23,4041,3,115
4551,301,2021-03-15,920,3,17
4552,889,2022-04-17,1625,2,83
4553,397,2021-04-07,1011,4,101
4554,434,2021-12-14,3294,5,57
4555,552,2022-01-21,4864,3,12
4556,973,2021-04-06,1830,5,88
4557,60,2020-10-13,2474,3,75
4558,510,2020-09-23,1446,3,65
4559,80,2021-04-04,1300,5,114
4560,437,2020-12-31,3737,3,38
4561,926,2020-10-03,1394,5,27
4562,313,2021-12-07,1704,4,78
4563,121,2021-10-02,4208,1,79
4564,579,2020-08-01,2007,2,38
4565,103,2020-09-23,1447,5,96
4566,862,2020-06-19,3054,4,6
4567,682,2021-01-15,1161,3,96
4568,201,2021-12-24,3260,3,115
4569,865,2021-05-02,1502,4,38
4570,449,2021-09-19,834,1,25
4571,620,2021-09-25,705,1,20
4572,528,2021-11-30,4865,1,38
4573,668,2022-04-07,948,3,113
4574,696,2020-11-30,2689,4,96
4575,423,2021-05-14,3759,2,88
4576,230,2022-04-29,338,5,15
4577,176,2020-08-02,2410,2,97
4578,525,2020-07-26,1251,2,109
4579,872,2022-04-18,4771,4,60
4580,515,2020-11-09,384,3,119
4581,537,2021-01-30,2429,2,48
4582,617,2021-12-08,301,2,81
4583,111,2021-11-14,893,2,20
4584,634,2021-12-18,2544,3,40
4585,782,2022-04-23,1557,5,92
4586,95,2021-08-29,920,2,66
4587,152,2021-11-12,1154,4,103
4588,599,2020-07-27,4143,4,77
4589,864,2020-09-24,1319,4,114
4590,903,2021-07-18,115,3,5
4591,497,2021-04-03,1577,2,60
4592,691,2021-03-15,2042,1,91
4593,751,2021-07-10,1937,2,104
4594,431,2022-04-09,211,3,84
4595,986,2021-05-08,3454,3,9
4596,478,2021-06-15,3233,4,19
4597,210,2020-10-26,1567,4,26
4598,521,2021-01-01,784,1,11
4599,683,2020-08-17,738,2,102
4600,646,2020-06-26,3103,3,65
4601,195,2020-06-05,3706,4,110
4602,950,2021-02-12,384,3,52
4603,713,2021-07-29,3302,3,88
4604,457,2021-04-30,293,4,50
4605,245,2022-05-27,786,5,13
4606,669,2022-04-06,1936,5,5
4607,139,2021-02-24,4731,2,58
4608,388,2021-11-26,2289,4,88
4609,565,2021-05-24,3535,1,28
4610,874,2020-06-13,2817,2,26
4611,618,2021-06-30,2589,3,31
4612,708,2021-11-17,1717,2,111
4613,149,2020-08-23,3883,3,117
4614,270,2021-05-27,4226,1,79
4615,243,2021-05-28,162,1,37
4616,863,2021-08-30,1063,1,44
4617,102,2020-10-08,122,1,115
4618,478,2022-02-12,4888,5,20
4619,446,2020-06-03,636,5,77
4620,850,2022-01-30,102,2,46
4621,528,2020-08-07,3015,2,10
4622,3,2020-12-26,4631,1,45
4623,551,2022-05-06,178,4,45
4624,305,2021-06-10,4330,1,55
4625,783,2021-02-12,1367,4,54
4626,517,2022-04-27,556,4,75
4627,698,2022-03-07,4414,5,119
4628,229,2020-10-23,4588,4,39
4629,521,2020-11-01,967,5,17
4630,648,2022-04-21,1311,3,88
4631,721,2020-09-02,2018,1,13
4632,365,2021-06-26,4225,4,73
4633,88,2020-11-23,3311,4,105
4634,769,2020-11-06,4278,5,102
4635,379,2021-06-29,1862,2,77
4636,443,2020-07-13,369,4,50
4637,526,2021-01-12,1247,5,56
4638,962,2021-10-09,937,5,72
4639,75,2021-12-09,3413,3,106
4640,707,2022-01-10,2048,1,112
4641,301,2021-07-03,2002,4,45
4642,704,2020-10-13,1663,5,118
4643,106,2021-09-22,2251,4,51
4644,604,2020-10-22,807,3,72
4645,226,2021-08-11,2032,2,92
4646,306,2020-10-02,2026,3,13
4647,187,2020-09-04,2993,3,30
4648,149,2021-03-08,995,2,28
4649,481,2021-01-14,3605,1,76
4650,592,2020-07-11,4105,1,70
4651,660,2020-07-14,3471,2,115
4652,824,2020-06-29,1380,2,12
4653,709,2021-06-10,4480,1,94
4654,142,2021-01-01,607,3,76
4655,951,2022-02-25,3206,2,105
4656,212,2020-09-23,195,2,53
4657,329,2020-06-05,1226,5,114
4658,65,2021-01-10,3986,5,25
4659,586,2021-01-19,4692,5,11
4660,932,2021-06-28,4206,5,90
4661,323,2021-07-22,4490,3,106
4662,198,2021-07-08,4101,1,95
4663,957,2021-11-11,1243,4,8
4664,850,2021-04-07,877,5,100
4665,449,2022-01-09,3184,5,49
4666,612,2020-08-24,2415,4,35
4667,399,2021-02-11,2097,1,47
4668,721,2021-12-17,724,3,7
4669,183,2021-09-25,4604,2,61
4670,999,2020-10-16,4480,3,26
4671,497,2021-06-30,506,2,57
4672,412,2021-05-04,865,3,77
4673,602,2021-11-07,1298,3,38
4674,998,2021-07-30,1207,5,68
4675,319,2020-10-15,4421,2,38
4676,947,2022-02-14,3272,2,92
4677,502,2020-10-25,3288,1,108
4678,199,2021-01-16,3396,5,102
4679,655,2021-08-31,2080,2,105
4680,777,2021-05-28,4769,4,111
4681,134,2021-10-30,1169,1,93
4682,548,2020-12-25,3841,2,93
4683,73,2021-08-21,1304,4,44
4684,531,2022-04-14,3855,2,58
4685,725,2020-11-30,3736,1,67
4686,372,2021-11-15,4070,4,120
4687,731,2022-04-29,3404,1,109
4688,239,2022-05-25,4217,1,93
4689,529,2021-11-03,1757,1,31
4690,46,2021-03-29,193,1,72
4691,688,2022-02-11,1754,3,47
4692,536,2020-06-28,1931,4,5
4693,604,2020-09-15,2363,4,61
4694,101,2021-10-02,4298,2,35
4695,3,2020-11-03,854,4,17
4696,249,2021-08-20,3931,3,111
4697,95,2022-02-19,749,2,113
4698,921,2020-09-04,2324,4,82
4699,465,2021-07-07,3668,2,20
4700,861,2021-07-02,322,5,61
4701,86,2021-10-31,739,4,116
4702,921,2021-06-17,1800,5,107
4703,154,2021-12-26,669,1,71
4704,929,2020-10-24,3966,3,34
4705,325,2021-06-27,3997,5,97
4706,103,2021-05-10,2595,4,33
4707,526,2021-01-26,3935,5,89
4708,241,2021-02-26,3929,1,55
4709,194,2021-10-18,4000,4,102
4710,750,2021-02-06,1040,1,60
4711,632,2022-03-02,1839,4,43
4712,691,2021-04-04,1550,4,26
4713,409,2020-10-02,2780,4,107
4714,32,2022-01-13,1882,3,95
4715,137,2021-05-07,3977,5,26
4716,988,2020-07-23,4093,3,76
4717,169,2021-04-14,553,2,89
4718,882,2021-04-19,3493,1,45
4719,154,2021-02-25,283,1,110
4720,45,2022-01-09,2861,2,7
4721,775,2021-02-03,1722,3,103
4722,301,2020-12-17,2764,4,93
4723,709,2020-07-28,3141,2,81
4724,7,2021-10-18,1082,2,62
4725,997,2021-02-26,3848,2,12
4726,923,2021-03-14,4979,5,18
4727,272,2021-07-22,575,2,115
4728,219,2021-09-14,929,2,46
4729,627,2020-10-26,4703,2,90
4730,480,2020-09-28,1178,3,11
4731,219,2020-06-28,2320,3,61
4732,155,2021-11-25,2294,5,102
4733,820,2020-09-13,3955,2,118
4734,45,2021-01-09,4141,4,58
4735,604,2022-05-22,1344,5,114
4736,875,2022-03-11,2082,2,112
4737,33,2021-08-27,4944,3,104
4738,831,2022-05-19,4687,1,40
4739,938,2021-02-11,3195,4,65
4740,198,2021-09-21,290,3,14
4741,168,2022-02-02,1265,4,25
4742,47,2021-02-20,3971,4,18
4743,62,2021-05-10,208,1,51
4744,855,2022-05-19,2883,4,35
4745,207,2021-12-07,3260,3,89
4746,332,2022-02-20,1904,3,66
4747,860,2021-10-13,3969,5,67
4748,466,2021-11-27,3864,3,60
4749,862,2021-10-02,3722,3,113
4750,98,2021-11-29,2177,2,56
4751,998,2021-03-29,2767,2,61
4752,390,2022-01-18,1957,2,118
4753,929,2020-10-31,2653,2,17
4754,612,2022-01-05,2824,3,69
4755,385,2020-09-02,4541,4,102
4756,660,2021-12-21,3458,3,17
4757,945,2021-08-25,4071,1,48
4758,898,2021-12-14,1975,5,5
4759,826,2021-04-04,332,3,30
4760,102,2021-11-15,4571,5,51
4761,545,2022-01-24,4566,1,46
4762,400,2021-08-19,660,5,62
4763,395,2020-10-12,3083,4,40
4764,934,2021-01-10,3811,1,93
4765,947,2020-12-22,2850,3,59
4766,847,2020-06-27,1392,5,112
4767,33,2021-12-12,3863,3,79
4768,652,2021-10-08,386,4,50
4769,931,2021-02-17,2296,3,23
4770,92,2021-12-05,525,5,66
4771,904,2021-11-07,2632,5,87
4772,333,2021-11-12,2982,5,92
4773,233,2021-08-14,2607,4,85
4774,756,2020-12-11,1532,1,53
4775,92,2021-07-19,822,2,20
4776,307,2021-10-18,3180,5,46
4777,765,2021-02-08,4879,5,14
4778,585,2021-11-14,2768,4,9
4779,193,2021-07-18,2161,5,65
4780,237,2021-02-03,3283,1,25
4781,247,2020-09-20,2658,3,18
4782,484,2021-07-20,2246,1,99
4783,814,2021-08-23,2172,5,84
4784,168,2022-03-07,2661,5,33
4785,989,2020-07-18,4248,2,95
4786,149,2021-03-10,3067,5,11
4787,123,2021-09-24,267,5,44
4788,918,2021-09-26,3673,2,106
4789,645,2021-08-26,2979,4,56
4790,806,2021-05-14,4465,4,77
4791,472,2020-09-08,2091,2,38
4792,71,2022-01-06,2223,1,69
4793,411,2021-09-15,1583,4,26
4794,243,2021-05-27,4524,3,84
4795,914,2022-01-04,2995,1,33
4796,559,2020-05-31,4548,1,9
4797,360,2020-11-27,3736,5,109
4798,923,2020-06-01,4674,2,108
4799,883,2020-09-18,4317,3,107
4800,348,2020-12-17,1039,3,89
4801,290,2021-10-21,4200,2,96
4802,289,2021-05-12,323,1,61
4803,335,2020-10-17,4878,5,59
4804,544,2021-06-17,1069,1,91
4805,357,2021-08-25,280,1,92
4806,310,2021-08-06,436,5,101
4807,55,2021-12-06,480,1,73
4808,713,2020-09-02,1942,2,82
4809,609,2021-09-08,1635,4,28
4810,987,2021-06-02,2259,5,22
4811,12,2021-10-17,895,5,58
4812,45,2021-08-05,2424,5,45
4813,195,2021-08-15,1404,3,113
4814,849,2021-07-06,1893,1,108
4815,686,2022-04-27,896,5,14
4816,87,2022-05-10,2272,2,10
4817,556,2022-05-09,2751,2,67
4818,465,2021-08-22,1058,4,100
4819,998,2022-03-11,988,5,83
4820,52,2020-09-09,2927,2,115
4821,64,2021-11-21,2242,4,12
4822,901,2022-03-18,2492,5,117
4823,864,2020-11-26,2196,3,102
4824,613,2021-06-24,4361,1,65
4825,901,2021-07-21,3064,3,92
4826,766,2021-05-06,2989,5,74
4827,614,2020-12-23,2090,5,57
4828,737,2022-03-18,713,5,75
4829,510,2022-05-18,4707,3,12
4830,554,2020-08-20,3940,1,69
4831,264,2021-05-12,2991,5,49
4832,946,2021-11-28,345,3,111
4833,781,2021-12-27,514,5,99
4834,883,2021-11-01,3091,3,89
4835,753,2021-12-23,3660,1,7
4836,210,2021-08-04,3561,5,70
4837,257,2022-03-31,1291,4,60
4838,559,2021-11-30,3710,1,65
4839,502,2021-07-17,3841,4,37
4840,581,2022-04-20,3612,5,97
4841,333,2021-01-12,1804,4,23
4842,232,2020-09-25,2171,5,74
4843,946,2020-07-24,1502,5,69
4844,810,2020-12-30,3939,2,64
4845,937,2021-06-09,3913,1,50
4846,648,2021-02-26,4570,2,42
4847,464,2021-02-08,3312,5,74
4848,8,2021-12-31,2328,4,51
4849,892,2020-08-10,4371,2,70
4850,308,2020-11-16,1056,4,9
4851,266,2021-10-15,1336,2,95
4852,148,2022-05-11,370,3,66
4853,547,2021-05-27,2927,3,105
4854,212,2020-12-18,3862,1,41
4855,409,2021-01-27,1476,5,82
4856,644,2021-08-28,4987,2,47
4857,575,2021-03-18,515,5,33
4858,280,2021-12-22,2741,3,73
4859,923,2020-06-12,3752,4,101
4860,418,2021-02-03,4974,4,49
4861,482,2021-07-23,1728,1,5
4862,342,2022-01-11,3509,5,39
4863,632,2020-09-24,1310,1,108
4864,616,2020-06-14,244,4,85
4865,937,2020-12-15,4153,5,63
4866,957,2021-06-05,1119,3,33
4867,929,2021-07-04,1999,3,109
4868,21,2020-07-02,2549,5,56
4869,910,2021-11-24,768,5,116
4870,917,2020-12-27,4757,4,87
4871,579,2022-03-30,1695,1,22
4872,408,2020-10-12,2764,4,51
4873,736,2021-06-22,3942,4,7
4874,329,2022-03-29,2091,3,29
4875,43,2021-08-21,4600,2,47
4876,132,2020-08-17,1199,3,47
4877,688,2022-01-23,1518,3,7
4878,278,2020-10-14,4702,4,94
4879,308,2020-08-10,4940,2,58
4880,648,2020-08-11,1166,1,45
4881,427,2022-02-11,2346,5,34
4882,848,2020-07-04,3433,2,91
4883,911,2021-10-04,4430,4,63
4884,983,2022-02-02,2848,3,97
4885,502,2021-05-05,3508,2,86
4886,732,2022-03-26,315,4,105
4887,255,2021-01-17,1421,1,61
4888,704,2021-11-26,2356,2,24
4889,858,2020-09-03,2103,5,60
4890,531,2021-11-16,2148,1,92
4891,45,2021-10-16,3787,2,112
4892,283,2021-07-18,4070,2,119
4893,52,2020-10-20,2323,2,35
4894,907,2021-06-18,398,3,31
4895,547,2022-01-12,732,4,30
4896,959,2020-08-21,983,2,42
4897,445,2021-08-02,2489,4,9
4898,487,2020-08-09,691,4,91
4899,50,2021-08-09,118,2,22
4900,311,2021-09-28,4959,5,12
4901,772,2020-08-10,1912,5,86
4902,698,2021-11-11,4748,2,9
4903,339,2022-05-23,1300,1,12
4904,594,2021-05-25,2131,5,80
4905,154,2020-11-15,1493,1,67
4906,789,2021-11-27,2832,5,94
4907,500,2020-08-22,1336,3,111
4908,424,2021-10-30,1340,3,112
4909,202,2021-02-09,1072,3,86
4910,545,2020-11-06,3149,4,114
4911,495,2022-02-08,1201,1,12
4912,915,2022-05-23,2783,3,29
4913,779,2021-06-30,1078,5,60
4914,760,2020-08-21,4520,4,89
4915,841,2022-01-02,3287,1,96
4916,891,2020-08-26,2027,3,100
4917,744,2022-03-26,3772,2,16
4918,673,2020-11-18,763,2,14
4919,197,2022-03-06,1040,3,66
4920,880,2021-06-01,363,2,56
4921,941,2021-08-06,2549,1,98
4922,935,2021-10-12,4510,1,54
4923,453,2020-07-22,4476,3,97
4924,376,2022-03-13,3369,2,65
4925,690,2020-07-03,4818,5,78
4926,550,2021-12-27,2347,3,39
4927,935,2021-05-15,1430,5,17
4928,614,2022-05-20,2435,1,50
4929,222,2021-11-29,3912,1,44
4930,451,2020-09-03,4531,1,99
4931,846,2020-11-18,258,1,74
4932,754,2021-06-18,3264,5,54
4933,660,2020-11-02,1441,4,11
4934,341,2021-04-04,1131,4,95
4935,830,2021-02-16,2070,1,24
4936,582,2021-04-11,974,2,82
4937,998,2021-06-16,4564,2,47
4938,923,2021-02-09,862,1,111
4939,977,2022-04-12,1363,2,14
4940,917,2020-12-19,4301,5,31
4941,247,2020-05-31,726,3,52
4942,456,2020-07-16,394,3,39
4943,905,2022-02-14,2819,3,95
4944,491,2021-04-10,2939,3,13
4945,762,2020-08-22,346,4,99
4946,237,2022-01-14,607,1,26
4947,125,2021-10-09,2738,2,109
4948,683,2020-11-18,1145,5,73
4949,364,2020-09-05,4365,5,34
4950,980,2020-06-18,4871,3,109
4951,180,2021-11-13,1840,1,27
4952,112,2020-09-11,3962,5,77
4953,441,2021-07-06,4355,3,18
4954,162,2022-04-16,1234,3,107
4955,103,2021-07-17,3206,1,42
4956,483,2020-11-23,2293,3,61
4957,677,2022-01-29,4875,4,106
4958,824,2022-01-09,4102,4,24
4959,854,2021-02-07,3785,3,15
4960,117,2020-09-27,1711,3,108
4961,903,2020-12-22,3084,1,68
4962,465,2021-02-06,4530,2,105
4963,666,2020-09-04,1493,5,60
4964,329,2021-08-22,2661,1,56
4965,460,2020-06-16,4282,4,71
4966,658,2022-03-08,1605,4,99
4967,72,2022-01-20,1257,1,99
4968,643,2021-04-20,3387,4,61
4969,209,2020-08-11,4420,1,17
4970,966,2021-11-06,1909,3,78
4971,314,2020-09-17,231,2,26
4972,149,2020-10-01,1654,3,91
4973,880,2020-10-05,1868,3,51
4974,694,2020-11-12,3711,2,36
4975,221,2021-06-29,675,4,33
4976,734,2021-11-24,4698,2,102
4977,970,2022-05-12,2140,4,5
4978,654,2020-10-12,1377,3,79
4979,429,2022-05-02,1769,5,28
4980,295,2021-03-08,4320,3,114
4981,533,2020-10-23,181,1,58
4982,330,2020-06-06,2653,3,68
4983,551,2020-06-21,4612,3,40
4984,810,2020-11-12,3749,5,110
4985,136,2022-04-12,383,2,105
4986,5,2021-07-24,4370,5,94
4987,1,2021-04-17,3212,4,117
4988,324,2021-04-01,827,2,48
4989,796,2020-12-05,3753,3,78
4990,278,2022-02-22,3941,4,18
4991,123,2020-07-03,3387,2,114
4992,857,2021-12-14,346,4,22
4993,139,2021-03-31,2115,3,100
4994,89,2021-07-20,4909,4,72
4995,32,2020-11-13,3344,4,52
4996,496,2021-12-03,4781,4,54
4997,281,2021-06-09,2752,1,71
4998,591,2020-06-05,1538,1,81
4999,145,2021-12-23,4501,2,89
5000,184,2021-04-20,2104,5,113
